Date,Russia_Total,Change,Ukraine_Total,Change.1,Ratio RU/UA,Russia_Destroyed,Ukraine_Destroyed,Unnamed: 8,Russia_Damaged,Ukraine_Damaged,Ukraine_Abandoned,Unnamed: 12,Russia_Abandoned,Unnamed: 14,Russia_Captured,Ukraine_Captured,Unnamed: 17,Russia_Tanks,Ukraine_Tanks,Russia_Tank_Capture,Ukraine_Tank_Capture,Unnamed: 22,Russia_AFV,Ukraine_AFV,Russia_AFV_Capture,Ukraine_AFV_Capture,Unnamed: 27,Russia_IFV,Ukraine_IFV,Unnamed: 30,Russia_APC,Ukraine_APC,Unnamed: 33,Russia_IMV,Ukraine_IMV,Unnamed: 36,Russia_Engineering,Ukraine_Engineering,Unnamed: 39,Russia_Coms,Ukraine_Coms,Unnamed: 42,Russia_Vehicles,Ukraine_Vehicles,Unnamed: 45,Russia_Aircraft,Ukraine_Aircraft,Unnamed: 48,Russia_Infantry,Ukraine_Infantry,Unnamed: 51,Russia_Logistics,Ukraine_Logistics,Unnamed: 54,Russia_Armor,Ukraine_Armor,Unnamed: 57,Russia_Antiair,Ukraine_Antiair,Unnamed: 60,Russia_Artillery,Ukraine_Artillery,Unnamed: 63,UNHCR_Ukraine_Border,UNHCR_Ukraine_Refugees,UNHCR_Returning_Ukraine_Refugees,Ratio_RU_UA_Smoothed,rus_aircraft_daily_change,ukr_aircraft_daily_change,Russia_Tank_Change,Ukraine_Tank_Change,Russia_Spike,Ukraine_Spike,Russia_Daily_Increase,Ukraine_Daily_Increase,Faster_Increase
2023-05-08,10179,0.0,3263,0.0,3.1195219123505975,6652,2107,,326,194,90,,390,,2811,872,,1937,495,545,140,,838,266,263,77,,2319,530,,309,253,,190,290.0,,302,50,,239,12,,2476,568,,308,170,,2818,1073.0,,541,62,,2775,761,,161,161,,689,287,,20922328.0,8650252.0,12272076.0,3.1080030973391013,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-09,10179,0.0,3263,0.0,3.1195219123505975,6652,2107,,326,194,90,,390,,2811,872,,1938,495,545,140,,838,266,263,77,,2320,530,,309,253,,190,290.0,,302,50,,239,12,,2476,568,,308,170,,2819,1073.0,,541,62,,2776,761,,162,162,,689,288,,20922328.0,8650252.0,12272076.0,3.1013595137065986,0.0,0.0,1.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-10,10225,46.0,3314,51.0,3.0853952926976462,6691,2147,,328,199,95,,392,,2814,873,,1943,495,542,139,,844,268,264,77,,2329,531,,310,256,,191,297.0,,303,55,,239,12,,2481,575,,308,170,,2830,1084.0,,542,67,,2787,763,,163,176,,691,291,,20922328.0,8650252.0,12272076.0,3.0949305591949745,0.0,0.0,5.0,0.0,False,False,46.0,51.0,Ukraine
2023-05-11,10227,2.0,3328,14.0,3.073016826923077,6700,2155,,329,198,93,,391,,2807,882,,1947,496,543,139,,846,270,265,79,,2324,532,,309,258,,186,297.0,,303,55,,238,12,,2483,582,,308,170,,2819,1087.0,,541,67,,2793,766,,165,176,,692,292,,20922328.0,8650252.0,12272076.0,3.0885016046833513,0.0,0.0,4.0,1.0,False,False,2.0,14.0,Ukraine
2023-05-12,10227,0.0,3328,0.0,3.073016826923077,6700,2155,,329,198,93,,391,,2807,882,,1947,496,543,139,,846,270,265,79,,2324,532,,309,258,,186,297.0,,303,55,,238,12,,2483,582,,308,170,,2819,1087.0,,541,67,,2793,766,,165,176,,692,292,,20922328.0,8650252.0,12272076.0,3.0820726501717273,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-13,10232,5.0,3328,0.0,3.074519230769231,6705,2155,,329,198,93,,391,,2807,882,,1947,496,543,139,,846,270,265,79,,2324,532,,309,258,,186,297.0,,303,55,,238,12,,2483,582,,313,170,,2819,1087.0,,541,67,,2793,766,,165,176,,692,292,,20922328.0,8650252.0,12272076.0,3.0756436956601036,5.0,0.0,0.0,0.0,False,False,5.0,0.0,Russia
2023-05-14,10232,0.0,3328,0.0,3.074519230769231,6705,2155,,329,198,93,,391,,2807,882,,1947,496,543,139,,846,270,265,79,,2324,532,,309,258,,186,297.0,,303,55,,238,12,,2483,582,,313,170,,2819,1087.0,,541,67,,2793,766,,165,176,,692,292,,20922328.0,8650252.0,12272076.0,3.072126761931368,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-15,10232,0.0,3328,0.0,3.074519230769231,6705,2155,,329,198,93,,391,,2807,882,,1947,496,543,139,,846,270,265,79,,2324,532,,309,258,,186,297.0,,303,55,,238,12,,2483,582,,313,170,,2819,1087.0,,541,67,,2793,766,,165,176,,692,292,,20922328.0,8650252.0,12272076.0,3.070378180456143,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-16,10232,0.0,3328,0.0,3.074519230769231,6705,2155,,329,198,93,,391,,2807,882,,1947,496,543,139,,846,270,265,79,,2324,532,,309,258,,186,297.0,,303,55,,238,12,,2483,582,,313,170,,2819,1087.0,,541,67,,2793,766,,165,176,,692,292,,20922328.0,8650252.0,12272076.0,3.0686295989809187,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-17,10324,92.0,3373,45.0,3.0607767565965016,6777,2191,,339,203,95,,395,,2813,884,,1965,500,543,139,,852,270,265,79,,2334,537,,311,259,,186,300.0,,305,57,,240,12,,2500,604,,313,170,,2831,1096.0,,545,69,,2817,770,,169,176,,710,296,,20922328.0,8650252.0,12272076.0,3.066666388384814,0.0,0.0,18.0,4.0,True,False,92.0,45.0,Russia
2023-05-18,10324,0.0,3373,0.0,3.0607767565965016,6777,2191,,339,203,95,,395,,2813,884,,1965,500,543,139,,852,270,265,79,,2334,537,,311,259,,186,300.0,,305,57,,240,12,,2500,604,,313,170,,2831,1096.0,,545,69,,2817,770,,169,176,,710,296,,20922328.0,8650252.0,12272076.0,3.0651636411320666,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-19,10324,0.0,3373,0.0,3.0607767565965016,6777,2191,,339,203,95,,395,,2813,884,,1965,500,543,139,,852,270,265,79,,2334,537,,311,259,,186,300.0,,305,57,,240,12,,2500,604,,313,170,,2831,1096.0,,545,69,,2817,770,,169,176,,710,296,,20922328.0,8650252.0,12272076.0,3.0598553730720472,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-20,10324,0.0,3373,0.0,3.0607767565965016,6777,2191,,339,203,95,,395,,2813,884,,1965,500,543,139,,852,270,265,79,,2334,537,,311,259,,186,300.0,,305,57,,240,12,,2500,604,,313,170,,2831,1096.0,,545,69,,2817,770,,169,176,,710,296,,20922328.0,8650252.0,12272076.0,3.0545825300258804,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-21,10341,17.0,3375,2.0,3.064,6789,2191,,339,203,95,,400,,2813,886,,1972,500,543,139,,854,270,265,79,,2340,538,,311,260,,186,300.0,,305,57,,240,12,,2500,604,,313,170,,2837,1098.0,,545,69,,2826,770,,169,176,,711,296,,20922328.0,8650252.0,12272076.0,3.051272897575818,0.0,0.0,7.0,0.0,False,False,17.0,2.0,Russia
2023-05-22,10406,65.0,3426,51.0,3.037361354349095,6838,2231,,346,208,95,,402,,2820,892,,1981,503,542,139,,855,278,265,79,,2357,542,,312,263,,189,306.0,,306,57,,241,13,,2504,609,,314,171,,2858,1111.0,,547,70,,2836,781,,169,177,,717,303,,20922328.0,8650252.0,12272076.0,3.0479092106657055,1.0,1.0,9.0,3.0,False,False,65.0,51.0,Russia
2023-05-23,10419,13.0,3430,4.0,3.037609329446064,6852,2232,,348,208,94,,400,,2819,896,,1982,503,542,139,,856,275,265,79,,2360,541,,312,263,,190,311.0,,306,57,,241,13,,2509,609,,316,171,,2862,1115.0,,547,70,,2838,778,,169,177,,719,303,,20922328.0,8650252.0,12272076.0,3.0445455237555925,2.0,0.0,1.0,0.0,False,False,13.0,4.0,Russia
2023-05-24,10419,0.0,3430,0.0,3.037609329446064,6852,2234,,348,208,94,,400,,2819,894,,1982,503,542,139,,856,275,265,79,,2360,541,,312,263,,190,313.0,,306,57,,241,13,,2509,609,,316,171,,2862,1117.0,,547,70,,2838,778,,169,177,,719,303,,20922328.0,8650252.0,12272076.0,3.0406347161973275,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-25,10442,23.0,3438,8.0,3.0372309482257127,6871,2240,,350,210,94,,400,,2821,894,,1984,503,543,139,,859,275,265,79,,2363,542,,314,265,,190,315.0,,306,57,,241,13,,2514,609,,316,171,,2867,1122.0,,547,70,,2843,778,,169,177,,725,304,,20922328.0,8650252.0,12272076.0,3.0364294135127916,0.0,0.0,2.0,0.0,False,False,23.0,8.0,Russia
2023-05-26,10442,0.0,3438,0.0,3.0372309482257127,6871,2240,,350,210,94,,400,,2821,894,,1984,503,543,139,,859,275,265,79,,2363,542,,314,265,,190,315.0,,306,57,,241,13,,2514,609,,316,171,,2867,1122.0,,547,70,,2843,778,,169,177,,725,304,,20922328.0,8650252.0,12272076.0,3.035893997945514,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-27,10444,2.0,3443,5.0,3.0334011036886435,6875,2244,,351,211,94,,399,,2819,894,,1989,504,544,139,,861,275,265,79,,2365,541,,312,265,,188,315.0,,306,57,,242,13,,2515,610,,316,171,,2865,1121.0,,548,70,,2850,779,,169,178,,728,305,,20922328.0,8650252.0,12272076.0,3.0352817614956913,0.0,0.0,5.0,1.0,False,False,2.0,5.0,Ukraine
2023-05-28,10448,4.0,3443,0.0,3.034562881208249,6879,2244,,351,211,94,,399,,2819,894,,1989,504,544,139,,862,275,265,79,,2365,541,,312,265,,188,315.0,,306,57,,242,13,,2517,610,,316,171,,2865,1121.0,,548,70,,2851,779,,169,178,,728,305,,20922328.0,8650252.0,12272076.0,3.034362975731869,0.0,0.0,0.0,0.0,False,False,4.0,0.0,Russia
2023-05-29,10469,21.0,3451,8.0,3.033613445378151,6898,2249,,352,214,94,,399,,2820,894,,2002,505,544,139,,862,277,265,79,,2366,543,,312,265,,189,316.0,,306,57,,242,13,,2518,610,,316,171,,2867,1124.0,,548,70,,2864,782,,169,178,,732,308,,20922328.0,8650252.0,12272076.0,3.0334982444280962,0.0,0.0,13.0,1.0,True,False,21.0,8.0,Russia
2023-05-30,10468,-1.0,3451,0.0,3.0333236742973053,6897,2249,,352,214,94,,399,,2820,894,,2001,505,544,139,,862,277,265,79,,2366,543,,312,265,,189,316.0,,306,57,,242,13,,2518,610,,316,171,,2867,1124.0,,548,70,,2863,782,,169,178,,732,308,,20922328.0,8650252.0,12272076.0,3.032633513124324,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-05-31,10500,32.0,3464,13.0,3.031177829099307,6920,2258,,353,216,95,,404,,2823,895,,2003,508,544,139,,865,278,265,79,,2372,543,,312,268,,189,317.0,,308,57,,243,13,,2531,611,,316,172,,2873,1128.0,,551,70,,2868,786,,169,180,,733,310,,20922328.0,8650252.0,12272076.0,3.029044586644111,0.0,1.0,2.0,3.0,False,False,32.0,13.0,Russia
2023-06-01,10500,0.0,3464,0.0,3.031177829099307,6920,2258,,353,216,95,,404,,2823,895,,2003,508,544,139,,865,278,265,79,,2372,543,,312,268,,189,317.0,,308,57,,243,13,,2531,611,,316,172,,2873,1128.0,,551,70,,2868,786,,169,180,,733,310,,20922328.0,8650252.0,12272076.0,3.0252896919468104,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-06-02,10500,0.0,3464,0.0,3.031177829099307,6920,2258,,353,216,95,,404,,2823,895,,2002,508,544,139,,866,278,265,79,,2373,543,,313,268,,189,317.0,,308,57,,243,13,,2531,611,,316,172,,2875,1128.0,,551,70,,2868,786,,170,180,,734,310,,20922328.0,8650252.0,12272076.0,3.021670430939525,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2023-06-03,10538,38.0,3503,39.0,3.0082786183271484,6949,2285,,358,223,95,,404,,2827,900,,2011,513,544,139,,869,280,265,79,,2379,547,,314,270,,189,318.0,,309,59,,243,13,,2539,629,,316,172,,2882,1135.0,,552,72,,2880,793,,170,180,,740,311,,20922328.0,8650252.0,12272076.0,3.0180925658009303,0.0,0.0,9.0,5.0,False,True,38.0,39.0,Ukraine
2023-06-04,10538,0.0,3503,0.0,3.0082786183271484,6949,2285,,358,223,95,,404,,2827,900,,2011,514,544,139,,869,280,265,79,,2379,548,,310,270,,189,316.0,,309,59,,243,13,,2550,629,,316,172,,2878,1134.0,,552,72,,2880,794,,171,180,,740,311,,20922328.0,8650252.0,12272076.0,3.0146986032616296,0.0,0.0,0.0,1.0,False,False,0.0,0.0,Ukraine
2023-06-05,10538,0.0,3503,0.0,3.0082786183271484,6949,2285,,358,223,95,,404,,2827,900,,2011,514,544,139,,869,280,265,79,,2379,548,,310,270,,189,316.0,,309,59,,243,13,,2550,629,,316,172,,2878,1134.0,,552,72,,2880,794,,171,180,,740,311,,20922328.0,8650252.0,12272076.0,3.0115839133903,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
